SYMBOL,DATE,TIME,BID,OFR,BIDSIZ,OFRSIZ,MODE,EX,MMID
A,20060920,4:15:00,1,35,1,1,12,P,
A,20060920,4:16:00,0,35,0,1,12,P,
A,20060920,6:17:46,1,35,1,1,12,P,
A,20060920,6:39:15,0,35,0,1,12,P,
A,20060920,7:09:12,0,0,0,0,12,P,
A,20060920,7:27:51,1,0,1,0,12,P,
A,20060920,7:39:55,1,33.2,1,1,12,P,
A,20060920,7:40:16,0,33.2,0,1,12,P,
A,20060920,7:44:37,29.55,33.2,60,1,12,P,
A,20060920,7:48:57,30.6,33.2,3,1,12,P,
A,20060920,8:03:21,30.6,33.2,3,21,12,P,
A,20060920,8:03:52,30.6,33.2,3,1,12,P,
A,20060920,8:03:53,30.6,33.09,3,20,12,P,
A,20060920,8:04:07,30.6,33.2,3,1,12,P,
A,20060920,8:04:08,30.6,32.97,3,20,12,P,
A,20060920,8:04:23,30.6,33.2,3,1,12,P,
A,20060920,8:04:24,30.6,32.85,3,20,12,P,
A,20060920,8:04:27,30.6,32.85,23,20,12,P,
A,20060920,8:17:03,30.6,32.85,3,20,12,P,
A,20060920,8:19:09,31.45,32.85,1,20,12,P,
A,20060920,8:30:01,0,0,0,0,12,D,AUTO
A,20060920,8:30:01,28,35,1,1,12,D,NAQS
A,20060920,8:30:01,0,0,0,0,12,D,BRUT
A,20060920,8:30:01,0,0,0,0,12,D,BTRD
A,20060920,8:30:01,0,0,0,0,12,D,CDRG
A,20060920,8:30:01,1,100,1,1,12,D,CRTC
A,20060920,8:30:01,0,0,0,0,12,D,EDGX
A,20060920,8:30:01,0,0,0,0,12,D,INET
A,20060920,8:30:01,0,0,0,0,12,D,MADF
A,20060920,8:30:01,28,62.09,1,1,12,D,PERT
A,20060920,8:30:01,25,35,1,1,12,D,RYAN
A,20060920,8:30:01,0,0,0,0,12,D,SBSH
A,20060920,8:30:01,0,0,0,0,12,D,SIZE
A,20060920,8:30:01,0,0,0,0,12,D,TRIM
A,20060920,8:30:01,0.01,2000,1,1,12,D,UBSS
A,20060920,8:30:09,0.01,4000,1,1,12,D,BTRD
A,20060920,8:30:11,0.01,2000,1,1,12,D,SBSH
A,20060920,8:30:11,29.05,2000,1,1,12,D,BRUT
A,20060920,8:30:11,29.05,35,1,1,12,D,NAQS
A,20060920,8:30:15,30.04,2000,20,1,12,D,BRUT
A,20060920,8:30:15,30.04,35,20,1,12,D,NAQS
A,20060920,8:30:15,30.04,33.51,20,20,12,D,BRUT
A,20060920,8:30:15,30.04,33.51,20,20,12,D,NAQS
A,20060920,8:30:15,30.04,2000,20,1,12,D,BRUT
A,20060920,8:30:15,30.04,35,20,1,12,D,NAQS
A,20060920,8:30:15,30.04,33.39,20,20,12,D,BRUT
A,20060920,8:30:15,30.04,33.39,20,20,12,D,NAQS
A,20060920,8:30:15,29.05,33.39,1,20,12,D,BRUT
A,20060920,8:30:15,29.05,33.39,1,20,12,D,NAQS
A,20060920,8:30:15,30.15,33.39,20,20,12,D,BRUT
A,20060920,8:30:15,30.15,33.39,20,20,12,D,NAQS
A,20060920,8:30:15,30.15,2000,20,1,12,D,BRUT
A,20060920,8:30:15,30.15,35,20,1,12,D,NAQS
A,20060920,8:30:15,30.15,33.27,20,20,12,D,BRUT
A,20060920,8:30:15,30.15,33.27,20,20,12,D,NAQS
A,20060920,8:30:15,29.05,33.27,1,20,12,D,BRUT
A,20060920,8:30:15,29.05,33.27,1,20,12,D,NAQS
A,20060920,8:30:15,29.05,2000,1,1,12,D,BRUT
A,20060920,8:30:15,29.05,35,1,1,12,D,NAQS
A,20060920,8:30:15,30.26,2000,20,1,12,D,BRUT
A,20060920,8:30:15,30.26,35,20,1,12,D,NAQS
A,20060920,8:30:15,30.26,33.15,20,20,12,D,BRUT
A,20060920,8:30:15,30.26,33.15,20,20,12,D,NAQS
A,20060920,8:30:15,30.26,2000,20,1,12,D,BRUT
A,20060920,8:30:15,30.26,35,20,1,12,D,NAQS
A,20060920,8:30:15,30.26,33.03,20,20,12,D,BRUT
A,20060920,8:30:15,30.26,33.03,20,20,12,D,NAQS
A,20060920,8:30:15,29.05,33.03,1,20,12,D,BRUT
A,20060920,8:30:15,29.05,33.03,1,20,12,D,NAQS
A,20060920,8:30:15,30.37,33.03,20,20,12,D,BRUT
A,20060920,8:30:15,30.37,33.03,20,20,12,D,NAQS
A,20060920,8:30:15,30.37,2000,20,1,12,D,BRUT
A,20060920,8:30:15,30.37,35,20,1,12,D,NAQS
A,20060920,8:30:15,30.37,32.91,20,20,12,D,BRUT
A,20060920,8:30:15,30.37,32.91,20,20,12,D,NAQS
A,20060920,8:30:16,30.6,32.91,1,20,12,D,BRUT
A,20060920,8:30:16,30.6,32.91,1,20,12,D,NAQS
A,20060920,8:30:16,30.6,32.91,21,20,12,D,BRUT
A,20060920,8:30:16,30.6,32.91,21,20,12,D,NAQS
A,20060920,8:30:17,0.01,2000,1,1,12,D,UBSS
A,20060920,8:30:18,30.6,32.91,20,20,12,D,BRUT
A,20060920,8:30:18,30.6,32.91,20,20,12,D,NAQS
A,20060920,8:30:18,29.7,32.91,21,20,12,D,BRUT
A,20060920,8:30:18,29.7,32.91,21,20,12,D,NAQS
A,20060920,8:30:18,29.88,32.91,20,20,12,D,BRUT
A,20060920,8:30:18,29.88,32.91,20,20,12,D,NAQS
A,20060920,8:30:18,29.81,32.91,21,20,12,D,BRUT
A,20060920,8:30:18,29.81,32.91,21,20,12,D,NAQS
A,20060920,8:30:18,29.99,32.91,20,20,12,D,BRUT
A,20060920,8:30:18,29.99,32.91,20,20,12,D,NAQS
A,20060920,8:30:18,29.99,32.91,41,20,12,D,BRUT
A,20060920,8:30:18,29.99,32.91,41,20,12,D,NAQS
A,20060920,8:30:18,29.99,32.91,21,20,12,D,BRUT
A,20060920,8:30:18,29.99,32.91,21,20,12,D,NAQS
A,20060920,8:30:18,30.1,32.91,20,20,12,D,BRUT
A,20060920,8:30:18,30.1,32.91,20,20,12,D,NAQS
A,20060920,8:30:18,30.1,32.91,41,20,12,D,BRUT
A,20060920,8:30:18,30.1,32.91,41,20,12,D,NAQS
A,20060920,8:30:18,30.1,32.91,21,20,12,D,BRUT
A,20060920,8:30:18,30.1,32.91,21,20,12,D,NAQS
A,20060920,8:30:18,30.21,32.91,20,20,12,D,BRUT
A,20060920,8:30:18,30.21,32.91,20,20,12,D,NAQS
A,20060920,8:30:18,30.21,32.91,41,20,12,D,BRUT
A,20060920,8:30:18,30.21,32.91,41,20,12,D,NAQS
A,20060920,8:30:19,30.21,32.91,20,20,12,D,BRUT
A,20060920,8:30:19,30.21,32.91,20,20,12,D,NAQS
A,20060920,8:30:19,30.32,32.91,21,20,12,D,BRUT
A,20060920,8:30:19,30.32,32.91,21,20,12,D,NAQS
A,20060920,8:30:19,30.32,32.91,41,20,12,D,BRUT
A,20060920,8:30:19,30.32,32.91,41,20,12,D,NAQS
A,20060920,8:30:19,30.32,32.91,20,20,12,D,BRUT
A,20060920,8:30:19,30.32,32.91,20,20,12,D,NAQS
A,20060920,8:30:19,30.43,32.91,21,20,12,D,BRUT
A,20060920,8:30:19,30.43,32.91,21,20,12,D,NAQS
A,20060920,8:30:19,30.43,32.91,41,20,12,D,BRUT
A,20060920,8:30:19,30.43,32.91,41,20,12,D,NAQS
A,20060920,8:30:19,30.43,32.91,20,20,12,D,BRUT
A,20060920,8:30:19,30.43,32.91,20,20,12,D,NAQS
A,20060920,8:30:19,30.54,32.91,21,20,12,D,BRUT
A,20060920,8:30:19,30.54,32.91,21,20,12,D,NAQS
A,20060920,8:30:19,30.54,32.91,41,20,12,D,BRUT
A,20060920,8:30:19,30.54,32.91,41,20,12,D,NAQS
A,20060920,8:32:24,30.54,32.91,21,20,12,D,BRUT
A,20060920,8:32:24,30.54,32.91,21,20,12,D,NAQS
A,20060920,8:32:24,0.01,32.91,1,20,12,D,BRUT
A,20060920,8:32:24,28,32.91,1,20,12,D,NAQS
A,20060920,8:32:25,29.96,32.91,20,20,12,D,BRUT
A,20060920,8:32:25,29.96,32.91,20,20,12,D,NAQS
A,20060920,8:33:08,30.01,32.91,1,20,12,D,BRUT
A,20060920,8:33:08,30.01,32.91,1,20,12,D,NAQS
A,20060920,8:33:10,30.01,32.91,21,20,12,D,BRUT
A,20060920,8:33:10,30.01,32.91,21,20,12,D,NAQS
A,20060920,8:33:28,30.01,32.91,20,20,12,D,BRUT
A,20060920,8:33:28,30.01,32.91,20,20,12,D,NAQS
A,20060920,8:37:50,29.06,32.91,21,20,12,D,BRUT
A,20060920,8:37:50,29.06,32.91,21,20,12,D,NAQS
A,20060920,8:37:50,0.01,32.91,1,20,12,D,BRUT
A,20060920,8:37:50,28,32.91,1,20,12,D,NAQS
A,20060920,8:38:01,29.62,32.91,20,20,12,D,BRUT
A,20060920,8:38:01,29.62,32.91,20,20,12,D,NAQS
A,20060920,8:41:42,28.94,32.91,21,20,12,D,BRUT
A,20060920,8:41:42,28.94,32.91,21,20,12,D,NAQS
A,20060920,8:41:43,29.73,32.91,20,20,12,D,BRUT
A,20060920,8:41:43,29.73,32.91,20,20,12,D,NAQS
A,20060920,8:42:58,29.27,32.91,21,20,12,D,BRUT
A,20060920,8:42:58,29.27,32.91,21,20,12,D,NAQS
A,20060920,8:42:59,29.84,32.91,20,20,12,D,BRUT
A,20060920,8:42:59,29.84,32.91,20,20,12,D,NAQS
A,20060920,8:45:06,1,100,1,1,12,D,CRTC
A,20060920,8:46:34,31.45,32.35,1,20,12,P,
A,20060920,8:54:15,31.45,32.85,1,20,12,P,
A,20060920,8:58:19,29.06,32.91,21,20,12,D,BRUT
A,20060920,8:58:19,29.06,32.91,21,20,12,D,NAQS
A,20060920,8:58:20,29.95,32.91,20,20,12,D,BRUT
A,20060920,8:58:20,29.95,32.91,20,20,12,D,NAQS
A,20060920,8:58:53,0.01,32.91,1,20,12,D,BRUT
A,20060920,8:58:53,28,32.91,1,20,12,D,NAQS
A,20060920,8:58:53,29.41,32.91,21,20,12,D,BRUT
A,20060920,8:58:53,29.41,32.91,21,20,12,D,NAQS
A,20060920,8:58:54,30.06,32.91,20,20,12,D,BRUT
A,20060920,8:58:54,30.06,32.91,20,20,12,D,NAQS
A,20060920,8:59:26,29.65,32.91,21,20,12,D,BRUT
A,20060920,8:59:26,29.65,32.91,21,20,12,D,NAQS
A,20060920,8:59:27,30.17,32.91,20,20,12,D,BRUT
A,20060920,8:59:27,30.17,32.91,20,20,12,D,NAQS
A,20060920,9:00:00,30,32.91,21,20,12,D,BRUT
A,20060920,9:00:00,30,32.91,21,20,12,D,NAQS
A,20060920,9:00:01,30.28,32.91,20,20,12,D,BRUT
A,20060920,9:00:01,30.28,32.91,20,20,12,D,NAQS
A,20060920,9:00:31,30.29,32.91,21,20,12,D,BRUT
A,20060920,9:00:31,30.29,32.91,21,20,12,D,NAQS
A,20060920,9:00:32,30.29,32.91,21,20,12,D,BRUT
A,20060920,9:00:35,30.39,32.91,20,20,12,D,BRUT
A,20060920,9:00:35,30.39,32.91,20,20,12,D,NAQS
A,20060920,9:00:43,30.4,32.91,21,20,12,D,BRUT
A,20060920,9:00:43,30.4,32.91,21,20,12,D,NAQS
A,20060920,9:00:55,30.39,32.91,20,20,12,D,BRUT
A,20060920,9:00:55,30.39,32.91,20,20,12,D,NAQS
A,20060920,9:00:56,30.51,32.91,21,20,12,D,BRUT
A,20060920,9:00:56,30.51,32.91,21,20,12,D,NAQS
A,20060920,9:00:58,30.51,32.91,41,20,12,D,BRUT
A,20060920,9:00:58,30.51,32.91,41,20,12,D,NAQS
A,20060920,9:01:52,31.45,32.35,1,20,12,P,
A,20060920,9:15:01,0.01,199999.99,1,1,12,D,TRIM
A,20060920,9:28:59,31.5,32.35,5,20,12,P,
A,20060920,9:29:03,31.5,32.85,5,20,12,P,
A,20060920,9:30:00,0.01,1000,1,1,12,D,AUTO
A,20060920,9:30:01,31.45,32.85,1,20,12,P,
A,20060920,9:30:06,30.7,31.85,1,3,12,D,INET
A,20060920,9:30:06,30.7,31.85,1,3,12,D,NAQS
A,20060920,9:30:22,0,0,0,0,12,D,CDRG
A,20060920,9:30:22,0.01,9999,1,1,12,D,CDRG
A,20060920,9:30:27,30.55,32.91,15,20,12,D,BRUT
A,20060920,9:30:29,30.55,32.91,36,20,12,D,BRUT
A,20060920,9:30:29,30.55,32.91,56,20,12,D,BRUT
A,20060920,9:30:31,31.51,32.85,1,20,12,P,
A,20060920,9:30:33,30.75,32.91,15,20,12,D,BRUT
A,20060920,9:30:33,30.75,31.85,15,3,12,D,NAQS
A,20060920,9:30:34,30.75,31.85,15,3,12,D,INET
A,20060920,9:30:34,30.75,31.85,30,3,12,D,NAQS
A,20060920,9:30:34,31.51,32.55,1,15,12,P,
A,20060920,9:30:34,30.75,32.55,15,15,12,D,BRUT
A,20060920,9:30:35,30.75,32.55,30,15,12,D,BRUT
A,20060920,9:30:35,30.75,31.85,45,3,12,D,NAQS
A,20060920,9:32:39,31.77,31.89,1,1,10,N,
A,20060920,9:32:39,31.45,32.55,1,15,12,P,
A,20060920,9:32:39,29.51,0,1,0,12,C,
A,20060920,9:32:40,29.51,33.85,1,1,12,C,
A,20060920,9:32:40,31.52,32.14,1,1,12,X,
A,20060920,9:32:40,31.12,32.54,1,1,12,M,
A,20060920,9:32:40,0,0,0,0,12,D,MADF
A,20060920,9:32:40,0,0,0,0,12,D,EDGX
A,20060920,9:32:40,0.01,32,1,1,12,D,AUTO
A,20060920,9:32:40,29.51,33.85,1,1,12,C,
A,20060920,9:32:40,31.21,33.85,1,1,12,C,
A,20060920,9:32:40,31.21,32.41,1,1,12,C,
A,20060920,9:32:40,30.78,32.88,1,1,12,B,
A,20060920,9:32:40,26.25,32,10,1,12,D,AUTO
A,20060920,9:32:40,31.2,32,5,15,12,B,
A,20060920,9:32:40,30.3,32,10,1,12,D,AUTO
A,20060920,9:32:40,31.45,31.85,1,2,12,P,
A,20060920,9:32:40,31.45,32.55,1,15,12,P,
A,20060920,9:32:40,31.72,31.94,1,1,12,D,MADF
A,20060920,9:32:40,31.72,31.85,1,3,12,D,NAQS
A,20060920,9:32:40,30.75,31.85,15,1,12,D,INET
A,20060920,9:32:40,31.72,31.85,1,1,12,D,NAQS
A,20060920,9:32:41,31.69,31.97,15,15,12,D,INET
A,20060920,9:32:41,31.72,31.94,1,1,12,D,NAQS
A,20060920,9:32:41,31.45,31.98,7,10,12,D,TRIM
A,20060920,9:32:41,31.45,32.75,1,1,12,P,
A,20060920,9:32:41,31.61,32.05,21,21,12,D,INET
A,20060920,9:32:42,30.75,32.91,30,20,12,D,BRUT
A,20060920,9:32:45,31.12,31.9,1,1,12,M,
A,20060920,9:32:45,0.01,9999,1,1,12,D,CDRG
A,20060920,9:32:45,0.01,63.89,1,1,12,D,CDRG
A,20060920,9:32:45,30.91,32.9,15,20,12,D,INET
A,20060920,9:32:46,0.01,2000,1,1,12,D,UBSS
A,20060920,9:32:46,31.77,31.83,1,1,12,N,
A,20060920,9:32:46,30.86,32,5,1,12,D,AUTO
A,20060920,9:32:46,31.12,31.9,1,1,12,M,
A,20060920,9:32:46,31.17,31.99,1,4,12,D,MADF
A,20060920,9:32:46,31.45,31.98,7,10,12,D,NAQS
A,20060920,9:32:46,31.52,32.08,1,1,12,X,
A,20060920,9:32:47,30.91,32.9,15,20,12,D,INET
A,20060920,9:32:47,30.75,33.55,30,15,12,D,BRUT
A,20060920,9:32:47,30.91,33,15,5,12,D,INET
A,20060920,9:32:48,30.75,33,15,5,12,D,INET
A,20060920,9:32:48,30.75,33,15,5,12,D,INET
A,20060920,9:32:48,31.78,33,1,5,12,D,INET
A,20060920,9:32:48,31.78,31.98,1,10,12,D,NAQS
A,20060920,9:32:51,31.77,31.83,1,1,12,N,
A,20060920,9:32:52,31.77,31.83,1,1,12,N,
A,20060920,9:32:52,30.75,33.45,30,15,12,D,BRUT
A,20060920,9:32:54,30.75,33.45,30,30,12,D,BRUT
A,20060920,9:32:54,31.83,31.9,7,1,12,N,
A,20060920,9:32:55,31.82,32.75,2,1,12,P,
A,20060920,9:32:55,31.45,32.75,1,1,12,P,
A,20060920,9:32:55,31.58,32.15,1,1,12,X,
A,20060920,9:32:55,31.84,32.75,1,1,12,P,
A,20060920,9:32:55,31.78,33,1,5,12,D,INET
A,20060920,9:32:55,31.83,31.9,4,1,12,N,
A,20060920,9:32:55,30.85,33,15,5,12,D,INET
A,20060920,9:32:55,31.45,31.98,7,10,12,D,NAQS
A,20060920,9:33:00,31.83,31.9,7,1,12,N,
A,20060920,9:33:00,31.83,31.9,9,1,12,N,
A,20060920,9:33:01,31.12,31.99,1,13,12,M,
A,20060920,9:33:02,31.84,31.9,3,3,12,N,
A,20060920,9:33:03,31.84,33,1,5,12,D,INET
A,20060920,9:33:03,31.84,31.98,1,10,12,D,NAQS
A,20060920,9:33:03,31.84,31.87,4,2,12,N,
A,20060920,9:33:05,31.84,31.87,4,4,12,N,
A,20060920,9:33:06,31.84,31.87,4,1,12,N,
A,20060920,9:33:07,31.84,31.87,4,1,12,N,
A,20060920,9:33:07,31.84,31.9,4,3,12,N,
A,20060920,9:33:07,31.84,31.87,4,2,12,N,
A,20060920,9:33:07,31.45,32.75,1,1,12,P,
A,20060920,9:33:11,31.87,31.9,3,3,12,N,
A,20060920,9:33:12,30.85,33,30,5,12,D,INET
A,20060920,9:33:12,31.45,31.98,7,10,12,D,NAQS
A,20060920,9:33:12,31.85,31.87,10,1,12,N,
A,20060920,9:33:13,31.85,32.75,2,1,12,P,
A,20060920,9:33:14,31.85,32.75,3,1,12,P,
A,20060920,9:33:14,31.86,33,2,5,12,D,INET
A,20060920,9:33:14,31.86,31.98,2,10,12,D,NAQS
A,20060920,9:33:15,31.85,32.75,5,1,12,P,
A,20060920,9:33:15,31.85,33,1,5,12,D,INET
A,20060920,9:33:15,31.85,31.98,1,10,12,D,NAQS
A,20060920,9:33:16,31.85,32.75,6,1,12,P,
A,20060920,9:33:21,31.85,31.87,10,1,12,N,
A,20060920,9:33:21,31.85,32.75,5,1,12,P,
A,20060920,9:33:21,31.85,31.9,13,3,12,N,
A,20060920,9:33:22,31.85,32.75,3,1,12,P,
A,20060920,9:33:22,31.85,33,6,5,12,D,INET
A,20060920,9:33:22,31.85,31.98,6,10,12,D,NAQS
A,20060920,9:33:22,31.85,31.9,18,3,12,N,
A,20060920,9:33:22,31.85,31.9,18,2,12,N,
A,20060920,9:33:23,31.85,31.9,19,2,12,N,
A,20060920,9:33:24,31.85,31.9,1,2,12,N,
A,20060920,9:33:25,31.83,31.9,2,2,12,N,
A,20060920,9:33:25,31.87,31.9,9,2,12,N,
A,20060920,9:33:26,31.86,32.75,2,1,12,P,
A,20060920,9:33:26,31.85,32.75,3,1,12,P,
A,20060920,9:33:26,31.85,32.75,1,1,12,P,
A,20060920,9:33:26,31.87,31.9,14,2,12,N,
A,20060920,9:33:26,31.85,33,6,5,12,D,INET
A,20060920,9:33:27,31.87,33,2,5,12,D,INET
A,20060920,9:33:27,31.87,31.98,2,10,12,D,NAQS
A,20060920,9:33:27,31.88,31.9,3,2,12,N,
A,20060920,9:33:27,31.63,32.15,1,1,12,X,
A,20060920,9:33:27,31.88,33,2,5,12,D,INET
A,20060920,9:33:28,31.88,31.98,2,10,12,D,NAQS
A,20060920,9:33:28,31.88,31.9,3,1,12,N,
A,20060920,9:33:29,31.88,32.75,2,1,12,P,
A,20060920,9:33:29,31.88,32.75,3,1,12,P,
A,20060920,9:33:29,31.88,33,3,5,12,D,INET
A,20060920,9:33:29,31.88,31.98,3,10,12,D,NAQS
A,20060920,9:33:30,31.88,31.9,4,1,12,N,
A,20060920,9:33:33,31.88,31.9,8,1,12,N,
A,20060920,9:33:37,31.88,31.9,8,1,12,N,
A,20060920,9:33:38,31.88,31.96,8,2,12,N,
A,20060920,9:33:38,31.88,31.9,8,3,12,N,
A,20060920,9:33:38,31.89,31.9,10,3,12,N,
A,20060920,9:33:38,31.63,32.21,1,1,12,X,
A,20060920,9:33:38,31.88,32.75,3,1,12,P,
A,20060920,9:33:38,31.88,32.75,1,1,12,P,
A,20060920,9:33:38,31.89,31.9,10,1,12,N,
A,20060920,9:33:38,31.63,32.15,1,1,12,X,
A,20060920,9:33:39,31.89,31.94,10,4,12,N,
A,20060920,9:33:39,31.9,31.94,3,4,12,N,
A,20060920,9:33:39,31.89,33,2,5,12,D,INET
A,20060920,9:33:39,31.89,31.98,2,10,12,D,NAQS
A,20060920,9:33:39,31.9,32.75,2,1,12,P,
A,20060920,9:33:39,31.9,31.94,5,4,12,N,
A,20060920,9:33:40,31.88,33,1,5,12,D,INET
A,20060920,9:33:40,31.88,31.98,1,10,12,D,NAQS
A,20060920,9:33:40,31.9,31.94,8,4,12,N,
A,20060920,9:33:40,31.9,31.94,7,4,12,N,
A,20060920,9:33:41,29.39,63.89,1,1,12,D,CDRG
A,20060920,9:33:41,29.39,34.24,1,1,12,D,CDRG
A,20060920,9:33:42,31.9,31.94,5,4,12,N,
A,20060920,9:33:43,30.75,33.45,15,30,12,D,BRUT
A,20060920,9:33:43,31.9,31.94,5,1,12,N,
A,20060920,9:33:44,30.86,33.45,15,30,12,D,BRUT
A,20060920,9:33:45,31.9,31.94,7,1,12,N,
A,20060920,9:33:45,31.9,31.94,8,1,12,N,
A,20060920,9:33:45,31.9,31.94,8,1,12,N,
A,20060920,9:33:46,30.86,33.45,30,30,12,D,BRUT
A,20060920,9:33:51,31.9,31.99,8,1,12,N,
A,20060920,9:33:51,31.9,31.99,13,1,12,N,
A,20060920,9:33:51,31.65,32.24,1,1,12,X,
A,20060920,9:33:54,31.45,31.98,7,9,12,D,TRIM
A,20060920,9:33:54,31.88,31.98,1,9,12,D,NAQS
A,20060920,9:33:54,31.9,31.99,10,1,12,N,
A,20060920,9:33:58,31.91,32.75,1,1,12,P,
A,20060920,9:34:00,31.98,32.75,1,1,12,P,
A,20060920,9:34:00,31.91,32.75,1,1,12,P,
A,20060920,9:34:00,31.45,63.99,7,1,12,D,TRIM
A,20060920,9:34:00,31.88,31.99,1,4,12,D,NAQS
A,20060920,9:34:00,31.45,32.5,7,1,12,D,TRIM
A,20060920,9:34:00,31.35,32.41,1,1,12,C,
A,20060920,9:34:00,31.35,32.55,1,1,12,C,
A,20060920,9:34:02,31.9,31.98,7,16,12,N,
A,20060920,9:34:02,31.9,31.98,7,13,12,N,
A,20060920,9:34:03,31.9,31.98,7,14,12,N,
A,20060920,9:34:07,31.9,31.97,7,1,12,N,
A,20060920,9:34:08,31.91,32.75,2,1,12,P,
A,20060920,9:34:08,31.91,31.97,10,1,12,N,
A,20060920,9:34:08,31.91,33,8,5,12,D,INET
A,20060920,9:34:08,31.91,31.99,8,4,12,D,NAQS
A,20060920,9:34:09,31.92,31.97,6,1,12,N,
A,20060920,9:34:09,31.91,32.75,1,1,12,P,
A,20060920,9:34:09,31.92,32.75,3,1,12,P,
A,20060920,9:34:10,31.91,33,5,5,12,D,INET
A,20060920,9:34:10,31.91,31.99,5,4,12,D,NAQS
A,20060920,9:34:11,31.06,33,15,5,12,D,INET
A,20060920,9:34:11,31.45,31.99,7,4,12,D,NAQS
A,20060920,9:34:12,30.86,33.45,15,30,12,D,BRUT
A,20060920,9:34:13,31.92,31.97,8,1,12,N,
A,20060920,9:34:14,30.97,33.45,15,30,12,D,BRUT
A,20060920,9:34:15,30.97,33.45,30,30,12,D,BRUT
A,20060920,9:34:15,31.92,31.97,8,1,12,N,
A,20060920,9:34:17,31.92,31.97,8,1,12,N,
A,20060920,9:34:17,31.92,31.97,8,1,12,N,
A,20060920,9:34:19,31.92,31.97,1,1,12,N,
A,20060920,9:34:21,31.91,31.97,14,1,12,N,
A,20060920,9:34:21,31.45,32.75,1,1,12,P,
A,20060920,9:34:21,31.91,32.75,3,1,12,P,
A,20060920,9:34:22,31.91,31.97,10,1,12,N,
A,20060920,9:34:22,31.93,31.97,3,1,12,N,
A,20060920,9:34:22,31.91,32.75,3,1,12,P,
A,20060920,9:34:23,31.45,32.75,1,1,12,P,
A,20060920,9:34:23,31.06,33,15,5,12,D,INET
A,20060920,9:34:23,31.93,33,2,5,12,D,INET
A,20060920,9:34:23,31.93,31.99,2,4,12,D,NAQS
A,20060920,9:34:24,30.97,33.45,15,30,12,D,BRUT
A,20060920,9:34:25,31.93,31.97,1,1,12,N,
A,20060920,9:34:26,31.93,31.97,1,1,12,N,
A,20060920,9:34:26,31.92,31.97,5,1,12,N,
A,20060920,9:34:27,31.91,33,2,5,12,D,INET
A,20060920,9:34:27,31.91,31.99,2,4,12,D,NAQS
A,20060920,9:34:27,31.91,31.97,10,1,12,N,
A,20060920,9:34:28,31.91,31.97,15,1,12,N,
A,20060920,9:34:29,31.91,31.97,10,1,12,N,
A,20060920,9:34:31,31.91,31.97,10,41,12,N,
A,20060920,9:34:32,31.45,31.97,1,2,12,P,
A,20060920,9:34:32,31.91,31.97,2,1,12,D,INET
A,20060920,9:34:32,31.91,31.97,2,1,12,D,NAQS
A,20060920,9:34:33,31.91,31.96,10,1,12,N,
A,20060920,9:34:35,31.45,32.75,1,1,12,P,
A,20060920,9:34:35,31.87,32.01,2,1,12,P,
A,20060920,9:34:41,30.79,33.45,20,30,12,D,BRUT
A,20060920,9:34:42,31.91,31.94,10,2,12,N,
A,20060920,9:34:42,31.66,32.19,1,1,12,X,
A,20060920,9:34:42,31.08,33.45,15,30,12,D,BRUT
A,20060920,9:34:43,31.91,31.94,12,2,12,N,
A,20060920,9:34:45,31.91,31.94,12,1,12,N,
A,20060920,9:34:46,31.91,31.94,17,1,12,N,
A,20060920,9:34:47,31.45,32.01,1,1,12,P,
A,20060920,9:34:47,31.45,32.75,1,1,12,P,
A,20060920,9:34:48,0.01,31.97,1,1,12,D,INET
A,20060920,9:34:48,31.45,31.97,7,1,12,D,NAQS
A,20060920,9:34:48,31.06,31.97,30,1,12,D,INET
A,20060920,9:34:48,31.08,33.45,15,15,12,D,BRUT
A,20060920,9:34:49,31.06,31.97,15,1,12,D,INET
A,20060920,9:34:49,30.79,33.45,20,15,12,D,BRUT
A,20060920,9:34:50,30.75,33.45,15,15,12,D,BRUT
A,20060920,9:34:50,30.77,31.97,15,1,12,D,INET
A,20060920,9:34:50,30.75,33.33,15,15,12,D,BRUT
A,20060920,9:34:50,30.85,31.97,15,1,12,D,INET
A,20060920,9:34:50,31.91,31.94,5,1,12,N,
A,20060920,9:34:51,31.9,31.94,1,1,12,N,
A,20060920,9:34:51,31.91,32.75,3,1,12,P,
A,20060920,9:34:51,31.45,32.75,1,1,12,P,
A,20060920,9:34:51,31.9,32.75,1,1,12,P,
A,20060920,9:34:52,31.9,31.94,1,2,12,P,
A,20060920,9:34:53,31.91,31.94,3,1,12,N,
A,20060920,9:34:54,31.45,31.94,1,2,12,P,
A,20060920,9:34:54,31.87,31.94,2,2,12,P,
A,20060920,9:34:54,31.91,31.97,2,1,12,D,INET
A,20060920,9:34:54,31.91,31.97,2,1,12,D,NAQS
A,20060920,9:34:55,31.87,32.01,2,1,12,P,
A,20060920,9:34:55,31.45,32.01,1,1,12,P,
A,20060920,9:34:55,31.45,32.75,1,1,12,P,
A,20060920,9:34:56,30.85,31.97,15,1,12,D,INET
A,20060920,9:34:56,31.45,31.97,7,1,12,D,NAQS
A,20060920,9:34:59,30.75,33.33,30,15,12,D,BRUT
A,20060920,9:35:02,31.91,31.94,1,1,12,N,
A,20060920,9:35:04,31.91,31.94,3,1,12,N,
A,20060920,9:35:04,31.91,31.94,2,1,12,N,
A,20060920,9:35:04,31.91,31.94,1,1,12,N,
A,20060920,9:35:05,31.92,31.94,2,3,12,N,
A,20060920,9:35:06,30.75,33.45,30,15,12,D,BRUT
