SYMBOL,DATE,TIME,BID,OFR,BIDSIZ,OFRSIZ,MODE,EX,MMID
A,20060921,9:36:01,31.81,35.04,1,1,12,C,
A,20060921,9:36:01,31.81,34.26,1,1,12,C,
A,20060921,9:36:01,33,33.06,268,1,12,N,
A,20060921,9:36:02,33.01,33.84,10,15,12,D,INET
A,20060921,9:36:02,33.01,33.15,10,5,12,D,NAQS
A,20060921,9:36:02,33.01,33.25,11,1,12,P,
A,20060921,9:36:02,33.07,33.09,8,3,12,N,
A,20060921,9:36:02,32.82,33.34,1,1,12,X,
A,20060921,9:36:03,33.01,33.84,6,15,12,D,INET
A,20060921,9:36:03,33.01,33.15,6,5,12,D,NAQS
A,20060921,9:36:03,33.07,33.09,6,3,12,N,
A,20060921,9:36:03,33.07,33.09,1,3,12,N,
A,20060921,9:36:03,33.07,33.09,2,3,12,N,
A,20060921,9:36:04,33.07,33.09,3,3,12,N,
A,20060921,9:36:04,33.07,33.09,1,3,12,N,
A,20060921,9:36:04,33.08,33.25,2,1,12,P,
A,20060921,9:36:04,33.07,33.09,1,1,12,N,
A,20060921,9:36:05,33.01,33.08,6,2,12,P,
A,20060921,9:36:05,33.01,33.08,6,4,12,P,
A,20060921,9:36:06,33.01,33.08,6,1,12,P,
A,20060921,9:36:07,33.01,33.15,6,2,12,D,INET
A,20060921,9:36:07,33.01,33.15,6,7,12,D,NAQS
A,20060921,9:36:08,33.01,33.25,6,1,12,P,
A,20060921,9:36:08,33.01,33.25,2,1,12,P,
A,20060921,9:36:08,33.01,33.84,6,15,12,D,INET
A,20060921,9:36:08,33.01,33.15,6,5,12,D,NAQS
A,20060921,9:36:09,33.08,33.25,4,1,12,P,
A,20060921,9:36:09,33.01,33.84,2,15,12,D,INET
A,20060921,9:36:09,33.01,33.15,2,5,12,D,NAQS
A,20060921,9:36:09,33.01,33.25,2,1,12,P,
A,20060921,9:36:09,33.04,33.09,1,1,12,N,
A,20060921,9:36:10,33.05,33.25,4,1,12,P,
A,20060921,9:36:10,33.01,33.09,2,1,12,D,INET
A,20060921,9:36:10,33.01,33.09,2,1,12,D,NAQS
A,20060921,9:36:11,33.01,33.13,2,1,12,P,
A,20060921,9:36:12,33.04,33.09,1,1,12,D,INET
A,20060921,9:36:12,33.04,33.09,1,1,12,D,NAQS
A,20060921,9:36:15,33.01,33.25,2,1,12,P,
A,20060921,9:36:16,33.04,33.84,1,15,12,D,INET
A,20060921,9:36:16,33.04,33.15,1,5,12,D,NAQS
A,20060921,9:36:18,33.01,33.09,2,1,12,D,INET
A,20060921,9:36:18,33.01,33.09,2,1,12,D,NAQS
A,20060921,9:36:18,33.01,33.09,2,2,12,P,
A,20060921,9:36:18,33.01,33.16,2,2,12,D,INET
A,20060921,9:36:18,33.01,33.15,2,5,12,D,NAQS
A,20060921,9:36:19,32.8,33.95,8,1,12,D,AUTO
A,20060921,9:36:19,33.01,33.16,2,2,12,D,NAQS
A,20060921,9:36:19,33.01,33.09,2,3,12,P,
A,20060921,9:36:30,33.06,33.1,5,10,12,N,
A,20060921,9:36:30,33.06,33.1,3,10,12,N,
A,20060921,9:36:30,33.01,33.09,2,2,12,P,
A,20060921,9:36:31,33.01,33.14,2,4,12,P,
A,20060921,9:36:31,33.01,33.1,2,4,12,D,INET
A,20060921,9:36:31,33.01,33.1,2,4,12,D,NAQS
A,20060921,9:36:33,33.09,33.1,1,10,12,N,
A,20060921,9:36:33,33.01,33.25,2,1,12,P,
A,20060921,9:36:34,33.01,33.84,2,15,12,D,INET
A,20060921,9:36:34,33.01,33.26,2,10,12,D,NAQS
A,20060921,9:36:35,32.85,33.1,1,6,12,B,
A,20060921,9:36:35,32.85,33.1,1,5,12,B,
A,20060921,9:36:36,32.85,33.1,1,2,12,B,
A,20060921,9:36:37,33.01,33.1,2,4,12,D,INET
A,20060921,9:36:37,33.01,33.1,2,4,12,D,NAQS
A,20060921,9:36:37,33.09,33.1,1,9,12,N,
A,20060921,9:36:38,33.09,33.1,1,1,12,N,
A,20060921,9:36:38,33.09,33.1,1,9,12,N,
A,20060921,9:36:38,33.09,33.1,1,1,12,N,
A,20060921,9:36:39,33.09,33.11,1,3,12,N,
A,20060921,9:36:39,33.09,33.1,1,1,12,N,
A,20060921,9:36:40,33.09,33.1,1,1,12,N,
A,20060921,9:36:40,33.01,33.84,2,15,12,D,INET
A,20060921,9:36:40,33.01,33.26,2,10,12,D,NAQS
A,20060921,9:36:40,33.09,33.11,1,3,12,N,
A,20060921,9:36:40,33.09,33.11,4,3,12,N,
A,20060921,9:36:42,32.85,33.2,1,50,12,B,
A,20060921,9:36:42,33.09,33.84,3,15,12,D,INET
A,20060921,9:36:42,33.09,33.26,3,10,12,D,NAQS
A,20060921,9:36:43,32.5,33.26,5,10,12,D,BRUT
A,20060921,9:36:43,33.1,33.26,10,10,12,D,BRUT
A,20060921,9:36:43,33.1,33.26,10,10,12,D,NAQS
A,20060921,9:36:43,33.1,33.11,2,3,12,N,
A,20060921,9:36:43,33.1,33.11,3,3,12,N,
A,20060921,9:36:44,33.1,33.11,3,4,12,N,
A,20060921,9:36:44,33.1,33.11,3,3,12,N,
A,20060921,9:36:44,32.8,33.25,8,5,12,D,AUTO
A,20060921,9:36:44,33.1,33.25,10,5,12,D,NAQS
A,20060921,9:36:45,33.1,33.11,3,2,12,N,
A,20060921,9:36:46,0.01,33.26,1,10,12,D,BRUT
A,20060921,9:36:46,33.09,33.25,3,5,12,D,NAQS
A,20060921,9:36:46,32.5,33.26,5,10,12,D,BRUT
A,20060921,9:36:47,33.01,33.84,2,15,12,D,INET
A,20060921,9:36:47,33.01,33.25,2,5,12,D,NAQS
A,20060921,9:36:47,33.11,33.12,9,7,12,N,
A,20060921,9:36:47,33.11,33.12,9,2,12,N,
A,20060921,9:36:48,33.11,33.12,11,2,12,N,
A,20060921,9:36:49,33.11,33.12,11,1,12,N,
A,20060921,9:36:50,33.11,33.12,12,1,12,N,
A,20060921,9:36:51,33.11,33.12,10,1,12,N,
A,20060921,9:36:52,33.11,33.12,10,1,12,N,
A,20060921,9:36:53,33.01,33.84,2,15,12,D,INET
A,20060921,9:36:54,33.11,33.13,10,8,12,N,
A,20060921,9:36:55,33.11,33.84,2,15,12,D,INET
A,20060921,9:36:55,33.11,33.25,2,5,12,D,NAQS
A,20060921,9:36:56,33.11,33.13,10,1,12,N,
A,20060921,9:36:56,33.12,33.15,6,5,12,N,
A,20060921,9:36:57,33.12,33.14,6,2,12,N,
A,20060921,9:36:57,33.1,33.26,6,10,12,D,BRUT
A,20060921,9:36:57,32.87,33.4,1,1,12,X,
A,20060921,9:36:57,32.5,33.26,5,10,12,D,BRUT
A,20060921,9:36:57,33.01,33.84,2,15,12,D,INET
A,20060921,9:36:57,33.01,33.25,2,5,12,D,NAQS
A,20060921,9:36:57,33.12,33.84,3,15,12,D,INET
A,20060921,9:36:57,33.12,33.25,3,5,12,D,NAQS
A,20060921,9:36:57,33.12,33.14,6,4,12,N,
A,20060921,9:36:58,32.4,33.4,1,31,12,D,MADF
A,20060921,9:36:58,33.13,33.14,3,4,12,N,
A,20060921,9:37:06,33.13,33.14,3,3,12,N,
A,20060921,9:37:08,33.13,33.14,1,3,12,N,
A,20060921,9:37:08,33.13,33.14,1,1,12,N,
A,20060921,9:37:20,33.14,33.2,11,1,12,N,
A,20060921,9:37:20,33.14,33.2,10,1,12,N,
A,20060921,9:37:20,32.89,33.45,1,1,12,X,
A,20060921,9:37:20,33.15,33.2,2,3,12,P,
A,20060921,9:37:20,33.15,33.2,2,16,12,P,
A,20060921,9:37:20,33.14,33.2,3,4,12,D,INET
A,20060921,9:37:20,33.14,33.2,3,4,12,D,NAQS
A,20060921,9:37:20,33.14,33.2,3,10,12,D,INET
A,20060921,9:37:20,33.14,33.2,3,10,12,D,NAQS
A,20060921,9:37:20,33.14,33.2,3,6,12,D,INET
A,20060921,9:37:20,33.14,33.2,3,6,12,D,NAQS
A,20060921,9:37:20,33.1,33.2,3,12,12,P,
A,20060921,9:37:20,33.1,33.2,3,12,12,P,
A,20060921,9:37:21,33.14,33.2,1,12,12,P,
A,20060921,9:37:21,33.14,33.2,3,9,12,D,INET
A,20060921,9:37:21,33.14,33.2,3,9,12,D,NAQS
A,20060921,9:37:21,32.72,34.26,1,1,12,C,
A,20060921,9:37:21,32.72,33.62,1,1,12,C,
A,20060921,9:37:21,33.14,33.2,15,9,12,D,INET
A,20060921,9:37:21,33.14,33.2,15,9,12,D,NAQS
A,20060921,9:37:21,33.14,33.2,4,12,12,P,
A,20060921,9:37:23,33.14,33.2,5,12,12,P,
A,20060921,9:37:23,33.14,33.2,9,1,12,N,
A,20060921,9:37:23,33.14,33.2,19,9,12,D,INET
A,20060921,9:37:23,33.14,33.2,19,9,12,D,NAQS
A,20060921,9:37:24,33.14,33.2,20,9,12,D,INET
A,20060921,9:37:24,33.14,33.2,20,9,12,D,NAQS
A,20060921,9:37:24,33.14,33.2,5,3,12,P,
A,20060921,9:37:25,33.15,33.2,3,1,12,N,
A,20060921,9:37:25,33.17,33.2,1,1,12,N,
A,20060921,9:37:25,33.14,33.2,2,3,12,P,
A,20060921,9:37:25,33.14,33.22,22,10,12,D,INET
A,20060921,9:37:25,33.14,33.22,22,10,12,D,NAQS
A,20060921,9:37:25,33.14,33.25,2,1,12,P,
A,20060921,9:37:26,33.14,33.25,1,1,12,P,
A,20060921,9:37:26,31.5,33.4,1,31,12,D,MADF
A,20060921,9:37:26,33.14,33.22,5,10,12,D,INET
A,20060921,9:37:26,33.14,33.22,5,10,12,D,NAQS
A,20060921,9:37:26,33.14,33.22,3,10,12,D,INET
A,20060921,9:37:26,33.14,33.22,3,10,12,D,NAQS
A,20060921,9:37:26,33.17,33.2,3,1,12,N,
A,20060921,9:37:26,33.15,33.22,6,10,12,D,INET
A,20060921,9:37:26,33.15,33.22,6,10,12,D,NAQS
A,20060921,9:37:27,33.17,33.2,1,1,12,N,
A,20060921,9:37:28,33.1,33.25,3,1,12,P,
A,20060921,9:37:31,33.17,33.25,1,1,12,N,
A,20060921,9:37:32,32.92,33.5,1,1,12,X,
A,20060921,9:37:32,33.1,33.25,3,5,12,P,
A,20060921,9:37:37,32.85,33.2,1,49,12,B,
A,20060921,9:37:38,33.17,33.21,1,1,12,N,
